signal_date,ticker,signal_type,signal_direction,llm_direction,signal_price,catalyst_tag,news_tone,trade_frame_scenario,conviction,raw_conviction,action,regime,sub_regime,factors_json,factor_reasoning_json,confidence_meta_json,return_1d,return_5d,return_20d,evaluated_1d,evaluated_5d,evaluated_20d,barrier_label,barrier_hit_day,barrier_return,barrier_date
2026-04-24,ORA,10-K,bull,bull,113.36,실적,bullish,113.36 USD 부근에서 방향성 확인 전까지 박스권 등락 가능성이 큽니다.,53,58,watch,risk_on,,"{""catalyst_recency"": 18, ""earnings_pattern"": 0, ""fundamentals"": 10, ""macro_event"": 3, ""macro_regime"": -3, ""momentum"": 13, ""news_tone"": 5, ""peer_rank"": 0, ""policy_tailwind"": 2, ""portfolio_risk"": 0, ""regime_adjustment"": 5, ""signal_track_record"": -10, ""valuation"": 10}","{""catalyst_recency"": ""실적 D-9 / 하드 촉매 2026-02-26"", ""earnings_pattern"": ""서프라이즈 추세 안정 / 평균 서프라이즈 +0.1%"", ""fundamentals"": ""선행 EPS 성장 +27.7% / 기관 보유 96.5%"", ""macro_event"": ""중동 확전 우려로 위험자산 선호가 약해지고 에너지 가격 민감도가 높아질 수 있습니다."", ""macro_regime"": ""risk_on 레짐에서 utilities 섹터 편향 -3"", ""momentum"": ""섹터 대비 -0.1% / SMA50·SMA200 위"", ""news_tone"": ""강세 뉴스지만 가격 확인은 제한적"", ""peer_rank"": ""peer percentile 기준 특이 우위는 제한적입니다"", ""policy_tailwind"": ""정책 임팩트 +0.19 — ORA는 지열발전 및 에너지저장 사업자로 전력망 규칙과 시장연계 정책 변화에 민감하다. 영국 전력 인터커넥터 제도 정비는 광의의 전력시장 효율화에 해당해 간접적으로 우호적일 수 있다."", ""portfolio_risk"": ""현재 포트폴리오 집중 리스크 감점 요인은 크지 않음"", ""regime_adjustment"": ""리스크온 환경에서도 방어주 프리미엄 유지"", ""signal_track_record"": ""최근 시그널 승률 25% (1/4)"", ""valuation"": ""대체로 적정 가치 범위에 위치합니다.""}","{""confidence_gate"": 0.788, ""data_quality"": 0.82, ""evidence_consistency"": 0.6, ""evidence_coverage"": 1, ""model_agreement"": 0.6}",+0.63%,+0.12%,+22.69%,True,True,True,stop,3,-2.00%,2026-04-29
2026-04-24,OXY,8-K,bull,bull,57.12,기타 공시,중립-약세,57.12 USD 부근에서 방향성 확인 전까지 박스권 등락 가능성이 큽니다.,65,70,buy,risk_on,,"{""catalyst_recency"": 10, ""earnings_pattern"": 8, ""fundamentals"": 8, ""macro_event"": 6, ""macro_regime"": 2, ""momentum"": 11, ""news_tone"": 0, ""peer_rank"": 0, ""policy_tailwind"": 0, ""portfolio_risk"": 0, ""regime_adjustment"": 10, ""signal_track_record"": 15, ""valuation"": 10}","{""catalyst_recency"": ""실적 D-8"", ""earnings_pattern"": ""연속 상회 4분기 / 서프라이즈 추세 안정 / 평균 서프라이즈 +0.3%"", ""fundamentals"": ""선행 EPS 성장 +171.9%"", ""macro_event"": ""원유 공급 차질은 에너지 밸류체인에 우호적일 수 있습니다."", ""macro_regime"": ""risk_on 레짐에서 energy 섹터 편향 +2"", ""momentum"": ""섹터 대비 -3.5% / SMA50·SMA200 위"", ""news_tone"": ""뉴스 톤이 중립"", ""peer_rank"": ""peer percentile 기준 특이 우위는 제한적입니다"", ""policy_tailwind"": ""해당 종목 정책 임팩트 미산출"", ""portfolio_risk"": ""현재 포트폴리오 집중 리스크 감점 요인은 크지 않음"", ""regime_adjustment"": ""리스크온 환경의 중립 업종"", ""signal_track_record"": ""최근 시그널 승률 75% (3/4)"", ""valuation"": ""대체로 적정 가치 범위에 위치합니다.""}","{""confidence_gate"": 0.821, ""data_quality"": 0.82, ""evidence_consistency"": 0.54, ""evidence_coverage"": 1, ""model_agreement"": 0.9}",+0.26%,+2.78%,+0.60%,True,True,True,hit,2,+3.00%,2026-04-28
2026-04-24,PLUG,10-K,bull,bull,3.14,실적,중립-강세,3.14 USD 부근에서 방향성 확인 전까지 박스권 등락 가능성이 큽니다.,67,70,buy,risk_on,,"{""catalyst_recency"": 18, ""earnings_pattern"": 5, ""fundamentals"": 5, ""macro_event"": -6, ""macro_regime"": 4, ""momentum"": 17, ""news_tone"": 0, ""peer_rank"": 0, ""policy_tailwind"": 0, ""portfolio_risk"": 0, ""regime_adjustment"": 10, ""signal_track_record"": 15, ""valuation"": 10}","{""catalyst_recency"": ""실적 D-14 / 하드 촉매 2026-03-02"", ""earnings_pattern"": ""연속 상회 2분기 / 서프라이즈 추세 안정 / 평균 서프라이즈 +0.1%"", ""fundamentals"": ""기초체력 보조 지표 부족"", ""macro_event"": ""호르무즈 해협 차질로 유가와 해상 물류 변동성이 동시에 커질 수 있습니다."", ""macro_regime"": ""risk_on 레짐에서 industrials 섹터 편향 +4"", ""momentum"": ""섹터 대비 +35.7% / SMA50·SMA200 위"", ""news_tone"": ""뉴스 톤이 중립"", ""peer_rank"": ""peer percentile 데이터가 부족해 중립 반영"", ""policy_tailwind"": ""해당 종목 정책 임팩트 미산출"", ""portfolio_risk"": ""현재 포트폴리오 집중 리스크 감점 요인은 크지 않음"", ""regime_adjustment"": ""리스크온 환경의 중립 업종"", ""signal_track_record"": ""최근 시그널 승률 86% (6/7)"", ""valuation"": ""대체로 적정 가치 범위에 위치합니다.""}","{""confidence_gate"": 0.893, ""data_quality"": 1, ""evidence_consistency"": 0.54, ""evidence_coverage"": 1, ""model_agreement"": 0.9}",-1.91%,-0.96%,+22.29%,True,True,True,stop,1,-2.00%,2026-04-27
2026-04-24,SPIR,8-K,bull,bull,16.51,기타 공시,bullish,16.51 USD 인근에서 반등 시도와 재차 흔들림이 반복될 가능성이 큽니다.,49,53,watch,risk_on,,"{""catalyst_recency"": 5, ""earnings_pattern"": 0, ""fundamentals"": 2, ""macro_event"": -6, ""macro_regime"": 4, ""momentum"": 19, ""news_tone"": 5, ""peer_rank"": 0, ""policy_tailwind"": 1, ""portfolio_risk"": 0, ""regime_adjustment"": 10, ""signal_track_record"": -10, ""valuation"": 10}","{""catalyst_recency"": ""실적 D-16"", ""earnings_pattern"": ""연속 상회 1분기 / 서프라이즈 추세 안정 / 평균 서프라이즈 +0.0%"", ""fundamentals"": ""선행 EPS 성장 -138.3%"", ""macro_event"": ""호르무즈 해협 차질로 유가와 해상 물류 변동성이 동시에 커질 수 있습니다."", ""macro_regime"": ""risk_on 레짐에서 industrials 섹터 편향 +4"", ""momentum"": ""섹터 대비 +10.3% / SMA50·SMA200 위 / 상대 거래량 1.30배"", ""news_tone"": ""강세 뉴스지만 가격 확인은 제한적"", ""peer_rank"": ""peer percentile 기준 특이 우위는 제한적입니다"", ""policy_tailwind"": ""정책 임팩트 +0.15 — SPIR는 defense_procurement 및 noaa_contracts 노출이 있는 우주·데이터 기업이다. 유럽 경쟁력기금 내 방위·혁신 프로그램 확대는 위성데이터·이중용도 기술 수요에 우호적일 수 있어 간접 긍정적이다."", ""portfolio_risk"": ""현재 포트폴리오 집중 리스크 감점 요인은 크지 않음"", ""regime_adjustment"": ""리스크온 환경의 중립 업종"", ""signal_track_record"": ""최근 시그널 승률 0% (0/4)"", ""valuation"": ""대체로 적정 가치 범위에 위치합니다.""}","{""confidence_gate"": 0.828, ""data_quality"": 0.92, ""evidence_consistency"": 0.6, ""evidence_coverage"": 1, ""model_agreement"": 0.6}",-0.61%,+10.12%,+43.85%,True,True,True,stop,1,-2.00%,2026-04-27
2026-04-24,T,8-K,bull,bull,26.20,기타 공시,neutral,26.20 USD 부근에서 방향성 확인 전까지 박스권 등락 가능성이 큽니다.,50,53,watch,risk_on,,"{""catalyst_recency"": -5, ""earnings_pattern"": 0, ""fundamentals"": 4, ""macro_event"": -4, ""macro_regime"": 4, ""momentum"": 3, ""news_tone"": 0, ""peer_rank"": 0, ""policy_tailwind"": 0, ""portfolio_risk"": 0, ""regime_adjustment"": 15, ""signal_track_record"": 15, ""valuation"": 12}","{""catalyst_recency"": ""실적 D-86"", ""earnings_pattern"": ""연속 상회 1분기 / 서프라이즈 추세 안정 / 평균 서프라이즈 +0.0%"", ""fundamentals"": ""선행 EPS 성장 -15.8% / 기관 보유 68.1%"", ""macro_event"": ""중동 확전 우려로 위험자산 선호가 약해지고 에너지 가격 민감도가 높아질 수 있습니다."", ""macro_regime"": ""risk_on 레짐에서 communication services 섹터 편향 +4"", ""momentum"": ""섹터 대비 -17.0% / SMA50·SMA200 아래"", ""news_tone"": ""뉴스 톤이 중립"", ""peer_rank"": ""peer percentile 기준 특이 우위는 제한적입니다"", ""policy_tailwind"": ""해당 종목 정책 임팩트 미산출"", ""portfolio_risk"": ""현재 포트폴리오 집중 리스크 감점 요인은 크지 않음"", ""regime_adjustment"": ""리스크온 환경에서 공격주 선호"", ""signal_track_record"": ""최근 시그널 승률 86% (6/7)"", ""valuation"": ""대체로 적정 가치 범위에 위치합니다.""}","{""confidence_gate"": 0.848, ""data_quality"": 1, ""evidence_consistency"": 0.54, ""evidence_coverage"": 1, ""model_agreement"": 0.6}",-2.60%,-0.31%,-4.50%,True,True,True,stop,1,-2.00%,2026-04-27
2026-04-24,XOM,8-K,bear,bear,148.91,기타 공시,neutral,148.91 USD 부근에서 방향성 확인 전까지 박스권 등락 가능성이 큽니다.,54,57,watch,risk_on,,"{""catalyst_recency"": 15, ""earnings_pattern"": 0, ""fundamentals"": 10, ""macro_event"": 6, ""macro_regime"": 2, ""momentum"": 8, ""news_tone"": 0, ""peer_rank"": 0, ""policy_tailwind"": 0, ""portfolio_risk"": 0, ""regime_adjustment"": 10, ""signal_track_record"": -10, ""valuation"": 12}","{""catalyst_recency"": ""실적 D-4"", ""earnings_pattern"": ""서프라이즈 추세 안정 / 평균 서프라이즈 +0.0%"", ""fundamentals"": ""선행 EPS 성장 +50.1% / 기관 보유 67.6%"", ""macro_event"": ""원유 공급 차질은 에너지 밸류체인에 우호적일 수 있습니다."", ""macro_regime"": ""risk_on 레짐에서 energy 섹터 편향 +2"", ""momentum"": ""섹터 대비 -3.8%"", ""news_tone"": ""뉴스 톤이 중립"", ""peer_rank"": ""peer percentile 기준 특이 우위는 제한적입니다"", ""policy_tailwind"": ""정책 임팩트 +0.00 — XOM은 energy_policy 노출이 있으나, 이번 사안은 영국 전력 인터커넥터 면허 조건 변경으로 전력망 규제 성격이 강하다. 석유·가스 중심 사업과의 직접 연결성은 낮아 중립적으로 판단된다."", ""portfolio_risk"": ""현재 포트폴리오 집중 리스크 감점 요인은 크지 않음"", ""regime_adjustment"": ""리스크온 환경의 중립 업종"", ""signal_track_record"": ""최근 시그널 승률 29% (2/7)"", ""valuation"": ""대체로 적정 가치 범위에 위치합니다.""}","{""confidence_gate"": 0.848, ""data_quality"": 1, ""evidence_consistency"": 0.54, ""evidence_coverage"": 1, ""model_agreement"": 0.6}",-0.48%,+2.58%,+0.60%,True,True,True,stop,3,+3.00%,2026-04-29
2026-04-27,AAPL,10-Q,bull,bull,267.61,실적,긍정,267.61 USD 부근에서 방향성 확인 전까지 박스권 등락 가능성이 큽니다.,63,67,watch,risk_on,,"{""catalyst_recency"": 20.0, ""earnings_pattern"": 0.0, ""fundamentals"": 8.0, ""macro_event"": -5.0, ""macro_regime"": 5.0, ""momentum"": 9.0, ""news_tone"": 0.0, ""peer_rank"": 0.0, ""policy_tailwind"": -3.0, ""portfolio_risk"": -6.0, ""regime_adjustment"": 15.0, ""signal_track_record"": 15.0, ""valuation"": 12.0}","{""catalyst_recency"": ""실적 D-2 / 하드 촉매 2026-01-30"", ""earnings_pattern"": ""연속 상회 1분기 / 서프라이즈 추세 안정 / 평균 서프라이즈 +0.1%"", ""fundamentals"": ""선행 EPS 성장 +18.5% / 기관 보유 65.2%"", ""macro_event"": ""호르무즈 해협 차질로 유가와 해상 물류 변동성이 동시에 커질 수 있습니다."", ""macro_regime"": ""risk_on 레짐에서 technology 섹터 편향 +5"", ""momentum"": ""섹터 대비 -16.0% / SMA50·SMA200 위"", ""news_tone"": ""뉴스 톤이 중립"", ""peer_rank"": ""peer percentile 기준 특이 우위는 제한적입니다"", ""policy_tailwind"": ""정책 임팩트 -0.39 — 반도체·의약품 등 다수 품목에 대한 232 조사는 향후 관세·무역제한 가능성을 키운다. AAPL은 중국 공급망 의존도가 높아 부품 비용과 조달 리스크 확대에 간접 노출된다."", ""portfolio_risk"": ""Technology 섹터 비중 57.4%로 과집중 상태"", ""regime_adjustment"": ""리스크온 환경에서 공격주 선호"", ""signal_track_record"": ""최근 시그널 승률 89% (8/9)"", ""valuation"": ""대체로 적정 가치 범위에 위치합니다.""}","{""confidence_gate"": 0.8555, ""data_quality"": 1.0, ""evidence_consistency"": 0.54, ""evidence_coverage"": 1.0, ""model_agreement"": 0.65}",+1.16%,+6.19%,+15.22%,True,True,True,hit,3,+3.00%,2026-04-30
2026-04-27,AMD,8-K,bull,bull,334.63,기타 공시,bullish,334.63 USD 인근에서 반등 시도와 재차 흔들림이 반복될 가능성이 큽니다.,69,73,buy,risk_on,,"{""catalyst_recency"": 15.0, ""earnings_pattern"": 0.0, ""fundamentals"": 10.0, ""macro_event"": -5.0, ""macro_regime"": 5.0, ""momentum"": 19.0, ""news_tone"": 5.0, ""peer_rank"": 8.0, ""policy_tailwind"": -5.0, ""portfolio_risk"": -6.0, ""regime_adjustment"": 15.0, ""signal_track_record"": 15.0, ""valuation"": 4.0}","{""catalyst_recency"": ""실적 D-7"", ""earnings_pattern"": ""연속 상회 1분기 / 서프라이즈 추세 안정 / 평균 서프라이즈 +0.0%"", ""fundamentals"": ""선행 EPS 성장 +321.8% / 기관 보유 72.1%"", ""macro_event"": ""호르무즈 해협 차질로 유가와 해상 물류 변동성이 동시에 커질 수 있습니다."", ""macro_regime"": ""risk_on 레짐에서 technology 섹터 편향 +5"", ""momentum"": ""섹터 대비 +42.1% / SMA50·SMA200 위 / 상대 거래량 1.32배"", ""news_tone"": ""강세 뉴스지만 가격 확인은 제한적"", ""peer_rank"": ""섹터 peer 대비 저평가이면서 상대 모멘텀이 강합니다"", ""policy_tailwind"": ""정책 임팩트 -0.59 — AMD는 'export_control_china' 노출이 명시돼 있으며 중국 매출 비중이 15%다. BIS EAR 체계 강화는 중국향 고성능 반도체 판매 제약으로 직접 부정적이다."", ""portfolio_risk"": ""Technology 섹터 비중 57.4%로 과집중 상태"", ""regime_adjustment"": ""리스크온 환경에서 공격주 선호"", ""signal_track_record"": ""최근 시그널 승률 100% (9/9)"", ""valuation"": ""현재 가격 기준 밸류에이션 부담이 큽니다.""}","{""confidence_gate"": 0.86, ""data_quality"": 1.0, ""evidence_consistency"": 0.6, ""evidence_coverage"": 1.0, ""model_agreement"": 0.6}",-3.41%,+6.17%,+50.58%,True,True,True,stop,1,-2.00%,2026-04-28
2026-04-27,CAT,8-K,bull,bull,828.79,기타 공시,bullish,828.79 USD 부근에서 방향성 확인 전까지 박스권 등락 가능성이 큽니다.,74,78,buy,risk_on,,"{""catalyst_recency"": 20.0, ""earnings_pattern"": 5.0, ""fundamentals"": 10.0, ""macro_event"": -6.0, ""macro_regime"": 4.0, ""momentum"": 17.0, ""news_tone"": 5.0, ""peer_rank"": 8.0, ""policy_tailwind"": -2.0, ""portfolio_risk"": 0.0, ""regime_adjustment"": 10.0, ""signal_track_record"": 15.0, ""valuation"": 10.0}","{""catalyst_recency"": ""실적 D-2"", ""earnings_pattern"": ""연속 상회 2분기 / 서프라이즈 추세 안정 / 평균 서프라이즈 +0.0%"", ""fundamentals"": ""선행 EPS 성장 +49.0% / 기관 보유 73.0%"", ""macro_event"": ""호르무즈 해협 차질로 유가와 해상 물류 변동성이 동시에 커질 수 있습니다."", ""macro_regime"": ""risk_on 레짐에서 industrials 섹터 편향 +4"", ""momentum"": ""섹터 대비 +11.1% / SMA50·SMA200 위"", ""news_tone"": ""강세 뉴스지만 가격 확인은 제한적"", ""peer_rank"": ""섹터 peer 대비 저평가이면서 상대 모멘텀이 강합니다"", ""policy_tailwind"": ""정책 임팩트 -0.25 — CAT는 후보군 노출에 'tariff_steel'이 명시돼 있다. 상무부의 철강·알루미늄 232관세 대상 확대는 중장비 제조 원가 상승과 부품 조달 비용 증가로 직접 부정적이다."", ""portfolio_risk"": ""현재 포트폴리오 집중 리스크 감점 요인은 크지 않음"", ""regime_adjustment"": ""리스크온 환경의 중립 업종"", ""signal_track_record"": ""최근 시그널 승률 100% (9/9)"", ""valuation"": ""대체로 적정 가치 범위에 위치합니다.""}","{""confidence_gate"": 0.86, ""data_quality"": 1.0, ""evidence_consistency"": 0.6, ""evidence_coverage"": 1.0, ""model_agreement"": 0.6}",-1.32%,+9.15%,+9.62%,True,True,True,stop,1,-2.00%,2026-04-28
2026-04-27,IONQ,8-K,neutral,neutral,43.84,기타 공시,강세,43.84 USD 부근에서 방향성 확인 전까지 박스권 등락 가능성이 큽니다.,60,64,watch,risk_on,,"{""catalyst_recency"": 10.0, ""earnings_pattern"": 3.0, ""fundamentals"": 5.0, ""macro_event"": -5.0, ""macro_regime"": 5.0, ""momentum"": 14.0, ""news_tone"": 0.0, ""peer_rank"": 0.0, ""policy_tailwind"": 4.0, ""portfolio_risk"": -6.0, ""regime_adjustment"": 15.0, ""signal_track_record"": 10.0, ""valuation"": 12.0}","{""catalyst_recency"": ""실적 D-8"", ""earnings_pattern"": ""연속 상회 1분기 / 서프라이즈 추세 개선 / 평균 서프라이즈 +1.4%"", ""fundamentals"": ""기초체력 보조 지표 부족"", ""macro_event"": ""호르무즈 해협 차질로 유가와 해상 물류 변동성이 동시에 커질 수 있습니다."", ""macro_regime"": ""risk_on 레짐에서 technology 섹터 편향 +5"", ""momentum"": ""섹터 대비 +35.8%"", ""news_tone"": ""뉴스 톤이 중립"", ""peer_rank"": ""peer percentile 데이터가 부족해 중립 반영"", ""policy_tailwind"": ""정책 임팩트 +0.50 — 후보군에서 IONQ는 'doe_grants' 노출이 명시돼 있다. 이번 DOE 첨단 핵연료 재활용 RFA는 양자 분야와 직접 일치하진 않지만 DOE 보조금·연구개발 자금 확대 기조 측면에서 간접 수혜 가능성이 있다."", ""portfolio_risk"": ""Technology 섹터 비중 57.4%로 과집중 상태"", ""regime_adjustment"": ""리스크온 환경에서 공격주 선호"", ""signal_track_record"": ""최근 시그널 승률 67% (6/9)"", ""valuation"": ""대체로 적정 가치 범위에 위치합니다.""}","{""confidence_gate"": 0.829, ""data_quality"": 0.84, ""evidence_consistency"": 0.54, ""evidence_coverage"": 1.0, ""model_agreement"": 0.9}",-1.73%,+9.49%,+45.12%,True,True,True,stop,1,-2.00%,2026-04-28
2026-04-27,KO,10-K,bear,bear,75.44,실적,neutral,75.44 USD 부근에서 방향성 확인 전까지 박스권 등락 가능성이 큽니다.,51,54,watch,risk_on,,"{""catalyst_recency"": 20.0, ""earnings_pattern"": 0.0, ""fundamentals"": 8.0, ""macro_event"": 1.0, ""macro_regime"": -3.0, ""momentum"": 10.0, ""news_tone"": 0.0, ""peer_rank"": 0.0, ""policy_tailwind"": 1.0, ""portfolio_risk"": 0.0, ""regime_adjustment"": 5.0, ""signal_track_record"": -10.0, ""valuation"": 10.0}","{""catalyst_recency"": ""실적 D-0 / 하드 촉매 2026-02-20"", ""earnings_pattern"": ""서프라이즈 추세 안정 / 평균 서프라이즈 +0.0%"", ""fundamentals"": ""선행 EPS 성장 +13.5% / 기관 보유 66.6%"", ""macro_event"": ""중동 확전 우려로 위험자산 선호가 약해지고 에너지 가격 민감도가 높아질 수 있습니다."", ""macro_regime"": ""risk_on 레짐에서 consumer defensive 섹터 편향 -3"", ""momentum"": ""섹터 대비 -1.0%"", ""news_tone"": ""뉴스 톤이 중립"", ""peer_rank"": ""peer percentile 기준 특이 우위는 제한적입니다"", ""policy_tailwind"": ""정책 임팩트 +0.18 — KO는 글로벌 음료 유통망을 보유한 소비재 기업이다. EU-메르코수르 잠정무역협정은 원산지 요건 충족 시 관세혜택을 제공해 남미-EU 간 농산물·원재료·완제품 이동 비용을 낮출 수 있어 간접 우호적이다."", ""portfolio_risk"": ""현재 포트폴리오 집중 리스크 감점 요인은 크지 않음"", ""regime_adjustment"": ""리스크온 환경에서도 방어주 프리미엄 유지"", ""signal_track_record"": ""최근 시그널 승률 22% (2/9)"", ""valuation"": ""대체로 적정 가치 범위에 위치합니다.""}","{""confidence_gate"": 0.848, ""data_quality"": 1.0, ""evidence_consistency"": 0.54, ""evidence_coverage"": 1.0, ""model_agreement"": 0.6}",+3.86%,+4.03%,+6.65%,True,True,True,stop,1,+3.00%,2026-04-28
